"id" "X" "Y" "Z"
17 6.94771748527813 6.1634795632382 5.87234213205618
18 0.673796895296478 4.36851219015661 4.98688456863609
18 0.627282624193296 4.38522438512077 4.93631654392462
18 0.587453104743103 4.32973780927715 4.95461543136393
18 0.633967375846285 4.31302561431299 5.0051834560754
18 0.673796895296478 4.36851219015661 4.98688456863609
19 0.909994349587445 4.46557911788708 4.96598398116881
19 0.884791808630459 4.49276203254857 4.92876412182827
19 0.823465799485291 4.51100894916299 4.88815221072978
19 0.758067839649327 4.48745106124626 4.88970850973851
19 0.748081203424151 4.48088773555247 4.89303951345689
19 0.745280619305395 4.36657110162608 5.01128277404169
19 0.772808503242434 4.35977407027575 5.02805907192359
19 0.840065953191919 4.367437947816 5.04373411000778
19 0.885686172615551 4.38877881856855 5.03753020779902
19 0.899011193930492 4.39863520317172 5.03193943731095
19 0.901759047636186 4.41227371784831 5.01868186138456
19 0.909994349587445 4.46557911788708 4.96598398116881
20 1.07023857891234 4.61678045418186 4.91440353343642
20 1.05871456155711 4.63466916575455 4.87468753617134
20 0.994398061607118 4.61751032395712 4.85608833137417
20 0.984242053480187 4.61415761782667 4.85426773906955
20 0.90403582471089 4.56947957092869 4.87147805054399
20 0.888328822977988 4.54679892071479 4.89902727539895
20 0.887627927145619 4.53877328231384 4.91242925844865
20 0.886984975705794 4.51791118963163 4.94815363442406
20 0.907281787959623 4.49492558705564 5.00331477502842
20 0.916080420825434 4.49638144209192 5.00740648149125
20 0.96501306949605 4.50682292812788 5.02609227507948
20 1.03252837013936 4.5277815216439 5.04050286233207
20 1.05306331861718 4.54364096103762 5.02842411319217
20 1.07147421537035 4.59433290939803 4.95429270613269
20 1.07023857891234 4.61678045418186 4.91440353343642
21 1.06750567193578 4.65939697565081 4.90645110346771
21 1.08131877912914 4.65555048684387 4.89856604912256
21 1.16645867550778 4.6172989024808 4.86516448385049
21 1.18044261293599 4.60930540014498 4.86146644258522
21 1.19704872899374 4.59215475847026 4.86507898084436
21 1.21395647047246 4.56188522673921 4.88214275225547
21 1.20600252819312 4.53513977388362 4.91695106622241
21 1.20094943351611 4.5301438878315 4.92652766211125
21 1.08123455953336 4.5287288159418 5.03118620330437
21 1.06326411471027 4.53983347131875 5.03506850728934
21 1.04428615817358 4.61933616999907 4.96833300328525
21 1.04230028025219 4.63218240243299 4.95661835769482
21 1.04696424943193 4.64674393548625 4.93737961213534
21 1.06750567193578 4.65939697565081 4.90645110346771
22 1.26104588390515 5.49025304071823 5.02303871627897
22 1.24158254698089 5.52687587052955 5.01695640012453
22 1.22073775885248 5.53639931207067 5.01744468730163
22 1.21053300120332 5.53221615042555 5.01976929283866
22 1.20343447896422 5.52361737697651 5.02272763212268
22 1.26104588390515 5.49025304071823 5.02303871627897
23 1.43276867362801 4.79834494772166 4.86607946042963
23 1.4383342641971 4.67845706604429 4.8548579672213
23 1.43814962864462 4.67415824847326 4.85507907180351
23 1.42165860236696 4.66664667153409 4.88170318117226
23 1.38615124269803 4.65472866126577 4.93910613375103
23 1.33704614136474 4.6702926028834 5.01907719120731
23 1.33575355722374 4.74848816547386 5.02260302046674
23 1.34599879658314 4.76128740684558 5.00621102942925
23 1.43276867362801 4.79834494772166 4.86607946042963
24 1.39818441416366 6.36760105679293 5.00643777654905
24 1.33718150440173 6.4002432949476 5.02103672475882
24 1.30656558586986 6.33764894285689 5.03306222345098
24 1.3675684956318 6.30500670470223 5.01846327524121
24 1.39818441416366 6.36760105679293 5.00643777654905
25 1.58098521350128 4.35800266633267 4.95812241605921
25 1.53756357783621 4.3962797445566 4.99873555234305
25 1.50601478655646 4.33699733396535 5.02087758394083
25 1.54943642222153 4.29872025574142 4.98026444765699
25 1.58098521350128 4.35800266633267 4.95812241605921
26 2.5745540804592 3.02487975795994 4.91968351632193
26 2.51903755107067 3.03177482688404 4.87643570725391
26 2.49994591952869 2.96512024226358 4.89031648367813
26 2.55546244891722 2.95822517333948 4.93356429274615
26 2.5745540804592 3.02487975795994 4.91968351632193
27 2.52061287078521 5.0462750558487 4.87454366909046
27 2.52057861152576 5.11192429987219 4.84827247601805
27 2.46363712925251 5.12747494422581 4.88720633090955
27 2.46367138851196 5.06182570020232 4.91347752398196
27 2.52061287078521 5.0462750558487 4.87454366909046
28 2.7097255860134 3.74969828174734 4.89554688862453
28 2.69115492100006 3.75139142199537 4.92683129932019
28 2.69135487130925 3.74011642923002 4.95523551127801
28 2.69923675443834 3.70297638585588 5.03494969202071
28 2.8409852619675 3.65969975451694 4.87365619900036
28 2.73647326602071 3.74151850721918 4.86514571411845
28 2.7097255860134 3.74969828174734 4.89554688862453
29 3.49856440388466 4.2461765308204 4.9291367152692
29 3.47749097749303 4.21549889527264 4.91796971541698
29 3.46611363765259 4.19879427225624 4.91184028790956
29 3.47041691853675 4.19244794053786 4.90520182917479
29 3.47570900593821 4.18831364492166 4.89963374354216
29 3.49965880167664 4.18521156245962 4.88547341822653
29 3.58679032519954 4.20618023628295 4.8567682258455
29 3.6090593534107 4.26616263468277 4.88806316590886
29 3.61578924832938 4.29238994467182 4.90324943819497
29 3.61154629847953 4.31185193905387 4.91913359246845
29 3.60596357383572 4.32910916259776 4.93412787189509
29 3.59661210160607 4.32656137171538 4.93699841699145
29 3.58182839214734 4.31800047741926 4.93833048966766
29 3.49856440388466 4.2461765308204 4.9291367152692
30 3.64210371572751 4.34725641205933 5.0272468128419
30 3.6120527577462 4.33162349638524 5.03939131056257
30 3.57458527697759 4.25684523409059 4.92225481481053
30 3.58577046607133 4.24832200985574 4.88342056631249
30 3.60385389343953 4.2594353034684 4.88019434545609
30 3.66337459616497 4.29968316559785 4.87835374633103
30 3.67972324006246 4.31202233870727 4.88092079248186
30 3.70870848275374 4.33480662860493 4.88764355869427
30 3.72463197281294 4.35804238251442 4.91698238248603
30 3.72537686354645 4.36704497027 4.93729351477243
30 3.72356183246787 4.36998765107034 4.9473266533927
30 3.68282614453149 4.36115683883392 4.99336235877584
30 3.64210371572751 4.34725641205933 5.0272468128419
31 3.77104314856284 4.47779184594501 4.91005762986849
31 3.77318371062365 4.46525840430601 4.89552332111684
31 3.77054377829056 4.45440569527184 4.88847815163454
31 3.75595408656343 4.42086379574538 4.87463246547405
31 3.75120564298011 4.41407584524571 4.87404468950972
31 3.73388862069044 4.39070388038979 4.87321361413558
31 3.69449715131317 4.34714389495274 4.88043881721316
31 3.66768512829766 4.33182413445884 4.89895651602882
31 3.65965546606682 4.3317347377475 4.90877166045112
31 3.63448568180276 4.33532696130358 4.94321345297162
31 3.59460669815486 4.35334435209379 5.00948115400619
31 3.59080146363672 4.36042855838823 5.02089616017871
31 3.6189261489458 4.41281230338312 5.03593647329163
31 3.63827208715389 4.42997958877402 5.02837734910364
31 3.75892308523827 4.48676727864331 4.9335191260964
31 3.77104314856284 4.47779184594501 4.91005762986849
32 3.78080000248215 4.44190809142801 4.85894023462962
32 3.76699721367331 4.42887990845403 4.86424359715772
32 3.76040943105483 4.42233163272133 4.86772787602998
32 3.75198951551962 4.41287100869822 4.8753308711055
32 3.73884587680488 4.39740183900823 4.88922258624361
32 3.73136131189652 4.37902009396898 4.92476488689763
32 3.73639710095977 4.37518245397581 4.94762698916164
32 3.74217717618343 4.37442451381603 4.96334150213992
32 3.8026798958857 4.39916285207636 5.03352637086124
32 3.8121936133348 4.40686166991992 5.03356849748591
32 3.81897127704405 4.41272461273422 5.03250676431712
32 3.89130885646953 4.51008742268975 4.92076119315467
32 3.88735877207002 4.51673191477821 4.89233806359595
32 3.88235340640219 4.51638024816961 4.88163937955267
32 3.87807356655752 4.51349475399115 4.87995236358498
32 3.81058019167297 4.46546601268112 4.8606342537273
32 3.78080000248215 4.44190809142801 4.85894023462962
33 3.92886935318879 4.65606165138406 4.90787033994999
33 3.91832812309977 4.64871552900914 4.91019118763862
33 3.90138933135793 4.63614256695284 4.91388041605956
33 3.89219774199774 4.60625114820222 4.91467662433294
33 3.89109824142157 4.52130385988033 4.91051896702041
33 3.89571224836272 4.4993065949442 4.90818536079199
33 3.90513826521105 4.49883990753994 4.90574233028566
33 3.91177715487893 4.50255838995275 4.90423319228007
33 3.93442402156806 4.5184593666503 4.89925325747317
33 4.01707918366777 4.60044290033885 4.88232949631476
33 4.0260486386005 4.62175512422373 4.88114189327696
33 4.02994321969954 4.63183810574375 4.88066956377184
33 4.03368084220953 4.64374861487823 4.88033302450984
33 3.97170475856894 4.65836318503841 4.89699941427874
33 3.92886935318879 4.65606165138406 4.90787033994999
34 4.04927378994699 6.30694015457656 4.99571129384943
34 4.05784939478561 6.30036354695988 4.95446999595582
34 4.03984254903781 6.19317520329779 5.00405566840988
34 4.0373460757423 6.18205657279758 5.01207486761736
34 4.03510165933863 6.17901231105191 5.0214108734992
34 4.03318284035467 6.18425775611805 5.03179314014259
34 4.03354601745206 6.19538931025156 5.03353677848316
34 4.0432097446732 6.30734242553008 5.02357466261622
34 4.04566440430422 6.30869048484624 5.01275803863941
34 4.04927378994699 6.30694015457656 4.99571129384943
35 4.04022205747411 6.41305061778816 4.984488176904
35 4.04394758882198 6.40257111640515 4.97948259071855
35 4.06382162065851 6.31607929111557 4.95210312764588
35 4.04504030723954 6.29964564874501 4.97580472587107
35 4.04003826953985 6.29844675097922 4.98218751168659
35 4.02090330222246 6.2976315655036 5.00668789451213
35 4.01174354735685 6.3004550176879 5.01848714857568
35 4.00437589587968 6.32221875949659 5.02840925142394
35 3.99965250946025 6.39740778208957 5.03612543901297
35 4.00130088422523 6.41458145657431 5.03439335837609
35 4.01183130560858 6.42845478723587 5.02120730918999
35 4.02629848867468 6.44396109167875 5.00301306229285
35 4.04022205747411 6.41305061778816 4.984488176904
36 4.05150290267539 6.29570938990642 5.02586735734364
36 4.04472313121958 6.29721008353941 5.01002667641411
36 4.04134688736473 6.29678642515874 4.99706622885669
36 4.0402288820595 6.29532503994701 4.9870523584407
36 4.04085352480475 6.27987041123733 4.92217085208591
36 4.06764261415952 6.2495026014048 4.8789119993182
36 4.09931510325037 6.22217906609526 4.86493086327255
36 4.19133901899989 6.15411221646321 4.87334550206128
36 4.19164623638946 6.15900331589887 4.89554304587963
36 4.19013311215186 6.17645632579939 4.96615256526955
36 4.18695582900923 6.18277317432019 4.98304341553968
36 4.14391630385711 6.22855265851436 5.03950749715699
36 4.13538608959613 6.23574511188005 5.04255190545562
36 4.12588843609776 6.24282953760631 5.04194049249462
36 4.05150290267539 6.29570938990642 5.02586735734364
37 4.05336560031363 6.32670191068148 4.90391780660966
37 4.06463742072444 6.31361445852128 4.88676598874743
37 4.1152120255856 6.29455054947833 4.87192282994453
37 4.13106408671778 6.29323995909739 4.87457673811898
37 4.19833792622341 6.28950142473725 4.88869551543873
37 4.21198825022541 6.31930346203545 4.93942662789664
37 4.18887777875249 6.35662818689351 4.99102564816232
37 4.16757438283885 6.37320013881632 5.01065666408632
37 4.13484930068894 6.38960841902003 5.02664009973873
37 4.09909768191545 6.40203141212476 5.03548286835897
37 4.06943726022188 6.41114669974641 5.040953405263
37 4.04726320719529 6.41761052337636 5.04449380688236
37 4.04229552554935 6.41326072168749 5.0362058623395
37 4.04339363218675 6.39081329890015 5.00137306991206
37 4.05336560031363 6.32670191068148 4.90391780660966
38 4.24740819526086 6.30840517142647 4.90455995623786
38 4.25473935025487 6.2978914694365 4.89000885203209
38 4.25918311268517 6.27854114306886 4.8769716341648
38 4.25999712038225 6.24340167424928 4.86431654964113
38 4.25469807220872 6.21208641866848 4.86218872423666
38 4.24907691084967 6.19580389578532 4.8654350958467
38 4.24650831436004 6.19054043406007 4.86762591083291
38 4.2302957092327 6.16175961197958 4.88289726451368
38 4.2257203938328 6.15595028959473 4.88795852045353
38 4.20744208349921 6.18714919292459 4.92585802468058
38 4.19138984982839 6.22403108863892 4.96222326466785
38 4.18961676213668 6.24765000917702 4.97259134259453
38 4.20104286075939 6.29313162777952 4.97001679009488
38 4.20822860458986 6.29982882181893 4.96127931250885
38 4.24740819526086 6.30840517142647 4.90455995623786
39 4.19385129428406 6.30267488402685 4.93358839368105
39 4.19355585799243 6.30003273726335 4.92124309667147
39 4.19891863640188 6.29891538597299 4.90035835049571
39 4.20631963248379 6.30000507332787 4.88467246457276
39 4.21167563804228 6.30122965639656 4.87549708733631
39 4.21620170908222 6.30345473886055 4.8736847595594
39 4.34724354813219 6.39058075949395 4.93454239652111
39 4.34979071064532 6.39255217331224 4.93711239089027
39 4.35230237657805 6.39529401227253 4.94362937202472
39 4.34812496871472 6.39409822848933 4.94958434946379
39 4.19385129428406 6.30267488402685 4.93358839368105
40 4.68639320626084 4.24584855483666 5.0323107139835
40 4.65371588370707 4.30382159345135 5.00840842571443
40 4.59110679370657 4.27215144438848 5.01718928601647
40 4.62378411626033 4.21417840577379 5.04109157428553
40 4.68639320626084 4.24584855483666 5.0323107139835
41 4.80617072576481 5.49226817736783 4.94709854910328
41 4.74807674704744 5.48888278771349 4.96195986238226
41 4.72662558974137 5.49271952535754 4.9779864229927
41 4.70329508368603 5.49979351837582 5.00142773885999
41 4.69650053570565 5.50393235120678 5.0125612414661
41 4.78381001574607 5.53264478087463 5.03917247732776
41 4.80246126859848 5.53482900403819 5.03667470894802
41 4.80617072576481 5.49226817736783 4.94709854910328
42 4.77743736795369 6.60954927155668 4.87849795007506
42 4.76864599329989 6.60024272351756 4.8968938514279
42 4.7674363227203 6.60037472276159 4.91076741646263
42 4.77024827119541 6.60639412497631 4.92931504367946
42 4.79317467957913 6.63668196807316 4.929663711998
42 4.79890177738764 6.63954248868463 4.89196736580234
42 4.79032957044065 6.62569055778839 4.87154384974873
42 4.77743736795369 6.60954927155668 4.87849795007506
43 4.85150240852944 5.52523228217891 4.88400326694926
43 4.81162750422649 5.53022190207782 4.92254534640306
43 4.80308516882414 5.52795117298866 4.94479374986074
43 4.7914200863778 5.52216480235352 4.98642654033987
43 4.78568880423075 5.51859969288653 5.00990703192406
43 4.78378404100907 5.51703063585381 5.01932032381143
43 4.82302995280423 5.50053457497473 5.02992269332292
43 4.96097859691099 5.44970270555803 5.03722840705806
43 4.96783084020759 5.46589977959666 4.95915459979372
43 4.93994445364939 5.4960154580426 4.87455724235801
43 4.88416898683951 5.5184625422026 4.86366539514868
43 4.87445983494592 5.52077577614086 4.86844859986514
43 4.85150240852944 5.52523228217891 4.88400326694926
44 4.95109573981026 5.56441712283289 4.9116467937604
44 4.95719443215064 5.56630125371098 4.88444817270474
44 4.94730140431163 5.56645772350472 4.87292675115405
44 4.9379090643682 5.56602714871548 4.87201811474045
44 4.91683816786046 5.56502559184544 4.87059620983561
44 4.89227380510955 5.56371590017612 4.87139921042182
44 4.84596491510063 5.5579792171474 4.92950427362185
44 4.82005917350992 5.55324047839058 4.9884990537874
44 4.80643076243022 5.55039422564445 5.02565373456222
44 4.82981301743621 5.55155678177666 5.02634603955334
44 4.90604043479121 5.55755685396512 4.99032741591101
44 4.95109573981026 5.56441712283289 4.9116467937604
45 4.79324432189402 6.63125531839739 4.88930816938875
45 4.79539556713108 6.61774393442334 4.8797370401824
45 4.82337646313185 6.61094705315944 4.86706164142774
45 4.84837977860609 6.61716656371947 4.86387124422112
45 4.87044440155275 6.62439665846757 4.86220847804222
45 4.89312755588339 6.64232636179322 4.86744645985558
45 4.90311751933204 6.65095847820493 4.87024021532042
45 4.90794992561916 6.65580041572241 4.87203265432229
45 4.91531874153877 6.66579316579467 4.87649292325543
45 4.9219562105306 6.67772206979448 4.88244835234599
45 4.92721434600733 6.68778250015001 4.88757022294802
45 4.93425055108237 6.72212801148693 4.90824549014428
45 4.93726543228448 6.74787814585037 4.924407092206
45 4.93482341843711 6.75261229150768 4.92825400549677
45 4.9158458292174 6.76439082791562 4.94159544568178
45 4.90193103543423 6.76978386184254 4.94923115183113
45 4.88449915494984 6.77449004561858 4.95744007250187
45 4.80272582134569 6.77419648717626 4.98114254016882
45 4.79324432189402 6.63125531839739 4.88930816938875
46 4.93460541058745 6.75238211000516 4.90686284258988
46 4.91703134937775 6.73289745133259 4.89214159558782
46 4.84252688584199 6.73965806556336 4.89044458977527
46 4.83774054367682 6.74449241208327 4.89332487652136
46 4.83454276614449 6.74832675337511 4.89565989123447
46 4.83256702001801 6.75199431719028 4.89798477035629
46 4.82631131481673 6.76879916902846 4.90887356817534
46 4.81540289748516 6.80718071820658 4.93402840935623
46 4.83022085741354 6.88360078344271 4.98719794083272
46 4.83930429274136 6.91562430214769 5.00972105808511
46 4.95106724945318 6.89424511092814 5.00463200166399
46 4.95811812387434 6.886696420318 5.00009881826249
46 4.95833011795544 6.87976981691019 4.99541089667852
46 4.95768474655776 6.84141549342947 4.9692991211794
46 4.93460541058745 6.75238211000516 4.90686284258988
47 4.82342317354733 6.92014203069194 5.01544209417723
47 4.84240822791875 6.90106724465757 4.99511787364442
47 4.85264949510578 6.8957940274326 4.98760658632481
47 4.89654001620319 6.88845576242511 4.96591853753575
47 4.91989201205489 6.88993347921963 4.95808337216177
47 4.93352354500621 6.89767747332697 4.95824550501532
47 4.94207111226125 6.90578129726546 4.96058247826815
47 4.94611465305685 6.91446167252266 4.96502360178764
47 4.95588464395865 6.97630212368017 5.00387930436667
47 4.95070907590621 7.00154661754189 5.02321475959382
47 4.92488204035703 7.01202427415708 5.04021596462612
47 4.82342317354733 6.92014203069194 5.01544209417723
48 5.05164657498767 5.4013764907039 4.96746260057915
48 4.98707540509127 5.41236120228504 4.86182468989284
48 4.97677630285545 5.43149093114365 4.85954296662973
48 4.95533688336478 5.48705443574914 4.86798914436787
48 4.95172396203368 5.55084244463672 4.91503605182313
48 4.99846878994021 5.56573036648253 5.01065679983656
48 5.01986129773149 5.53972834311139 5.02690827880179
48 5.05061786603196 5.49048503016609 5.04033173559333
48 5.06881381999411 5.44027940491095 5.03060818661659
48 5.07085946265683 5.43385870510998 5.02886415832826
48 5.07218743917797 5.41577005655039 5.01606256435591
48 5.06674269475869 5.40802148759375 4.99988299398464
48 5.05164657498767 5.4013764907039 4.96746260057915
49 5.02423146009571 5.57825294854804 4.86397665258153
49 5.00371984120096 5.54996304054015 4.87372721701716
49 4.99491324374519 5.54234620669284 4.88298726633407
49 4.98508976731753 5.53772676592254 4.89765936445096
49 4.96727801066552 5.53165592864253 4.92684462718499
49 5.01284654676554 5.68920712467458 5.01126642402144
49 5.03144404181899 5.72266675050814 5.01117403285527
49 5.03843235090669 5.7261110664901 5.00091356810493
49 5.06749043032186 5.67313241865023 4.88286103838337
49 5.07236886988603 5.65556478561676 4.85332608495512
49 5.02423146009571 5.57825294854804 4.86397665258153
50 4.95203764742359 6.8571477573563 4.956844818452
50 4.94360988437007 6.81604551705879 4.95212556501539
50 4.94757962324258 6.8438815265848 4.99960055956417
50 4.94950792355317 6.8566439735801 5.01860972007397
50 4.95214668336737 6.87172573971477 5.03190024666678
50 4.95442345374283 6.8824138603897 5.03095569207414
50 4.95777261423933 6.89769294494831 5.02719947421089
50 4.96030695348699 6.90569275487536 5.00533913535496
50 4.96001202454072 6.90145106120732 4.99020671278971
50 4.9584899135646 6.89052913218301 4.97067502198196
50 4.95669989309263 6.88047446921653 4.96259981355035
50 4.95203764742359 6.8571477573563 4.956844818452
51 4.95115208222305 6.96754830106153 4.99479311985432
51 4.94770434887589 6.9436849181835 4.98608352497095
51 4.95236338192138 6.89296077233381 4.99912302678753
51 4.95515702195433 6.89135613164161 5.00650077914274
51 4.9610727238818 6.89164282877406 5.0220672203836
51 4.96303577497312 6.9116714795316 5.02692764908601
51 4.96435218511998 6.97168502408047 5.02947404098464
51 4.96260750563891 7.01261738661985 5.02425533469512
51 4.95115208222305 6.96754830106153 4.99479311985432
52 4.99260178279327 8.92212231484345 4.87122387632802
52 4.99013443792535 8.99271951071727 4.87437794418659
52 4.9231482172505 8.98937768555143 4.89677612367201
52 4.92561556211842 8.91878048967761 4.89362205581344
52 4.99260178279327 8.92212231484345 4.87122387632802
53 5.15921929659568 5.65392623137473 5.03950210340771
53 5.14543964503978 5.64888644241409 5.02849898188553
53 5.11571915677674 5.63747549929732 5.00184364233567
53 5.09697953403016 5.62968114281296 4.9817971592955
53 5.10232078908815 5.61751152330241 4.90973573700679
53 5.1242469660917 5.61585660801848 4.87496095496393
53 5.13298135634854 5.61654042056389 4.86836661320541
53 5.22602354819777 5.63836467743319 4.87670045800281
53 5.23971475083879 5.64259010551954 4.88340668558237
53 5.26035687526633 5.65745893034252 4.93944478287173
53 5.26327349225581 5.66146411575577 4.95765418408336
